<<<<<<< HEAD
0.212000 9.502580 18.742813 9.947218
0.213000 9.594982 18.895618 10.105429
0.214000 9.687988 19.048422 10.266521
0.215000 9.781592 19.201176 10.430529
0.216000 9.875788 19.353832 10.597486
0.217000 9.970568 19.506342 10.767425
0.218000 10.065926 19.658653 10.940379
0.219000 10.161853 19.810715 11.116381
0.220000 10.258342 19.962473 11.295462
0.221000 10.355383 20.113871 11.477653
0.222000 10.452968 20.264853 11.662984
0.223000 10.551086 20.415358 11.851486
0.224000 10.649729 20.565327 12.043187
0.225000 10.748885 20.714697 12.238116
0.226000 10.848543 20.863405 12.436300
0.227000 10.948691 21.011385 12.637765
0.228000 11.049318 21.158569 12.842537
0.229000 11.150411 21.304890 13.050640
0.230000 11.251955 21.450275 13.262097
0.231000 11.353938 21.594656 13.476931
0.232000 11.456346 21.737955 13.695161
0.233000 11.559161 21.880098 13.916808
0.234000 11.662371 22.021008 14.141891
0.235000 11.765957 22.160604 14.370424
0.236000 11.869904 22.298809 14.602425
0.237000 11.974193 22.435537 14.837905
0.238000 12.078806 22.570707 15.076877
0.239000 12.183725 22.704233 15.319350
0.240000 12.288931 22.836027 15.565333
0.241000 12.394402 22.966000 15.814833
0.242000 12.500117 23.094061 16.067852
0.243000 12.606057 23.220119 16.324394
0.244000 12.712198 23.344082 16.584459
0.245000 12.818517 23.465855 16.848045
0.246000 12.924990 23.585340 17.115147
0.247000 13.031593 23.702442 17.385757
0.248000 13.138302 23.817060 17.659866
0.249000 13.245090 23.929094 17.937462
0.250000 13.351930 24.038445 18.218531
0.251000 13.458795 24.145008 18.503054
0.252000 13.565657 24.248680 18.791010
0.253000 13.672487 24.349358 19.082376
0.254000 13.779256 24.446934 19.377129
0.255000 13.885933 24.541304 19.675236
0.256000 13.992487 24.632359 19.976664
0.257000 14.098886 24.719994 20.281378
0.258000 14.205096 24.804098 20.589340
0.259000 14.311087 24.884563 20.900507
0.260000 14.416821 24.961281 21.214830
0.261000 14.522266 25.034140 21.532263
0.262000 14.627385 25.103031 21.852751
0.263000 14.732141 25.167847 22.176237
0.264000 14.836498 25.228476 22.502661
0.265000 14.940418 25.284809 22.831957
0.266000 15.043862 25.336737 23.164059
0.267000 15.146791 25.384151 23.498894
0.268000 15.249165 25.426945 23.836384
0.269000 15.350943 25.465010 24.176451
0.270000 15.452084 25.498240 24.519011
0.271000 15.552546 25.526529 24.863974
0.272000 15.652286 25.549776 25.211248
0.273000 15.751261 25.567877 25.560738
0.274000 15.849427 25.580730 25.912342
0.275000 15.946740 25.588238 26.265957
0.276000 16.043156 25.590302 26.621473
0.277000 16.138628 25.586826 26.978779
0.278000 16.233110 25.577721 27.337757
0.279000 16.326557 25.562893 27.698288
0.280000 16.418921 25.542255 28.060246
0.281000 16.510155 25.515724 28.423502
0.282000 16.600210 25.483217 28.787924
0.283000 16.689041 25.444654 29.153376
0.284000 16.776598 25.399961 29.519716
0.285000 16.862831 25.349066 29.886803
0.286000 16.947693 25.291901 30.254486
0.287000 17.031136 25.228401 30.622616
0.288000 17.113108 25.158506 30.991039
0.289000 17.193562 25.082163 31.359598
0.290000 17.272448 24.999317 31.728130
0.291000 17.349716 24.909924 32.096474
0.292000 17.425318 24.813940 32.464462
0.293000 17.499205 24.711332 32.831924
0.294000 17.571325 24.602066 33.198689
0.295000 17.641632 24.486116 33.564583
0.296000 17.710077 24.363462 33.929428
0.297000 17.776611 24.234089 34.293049
0.298000 17.841187 24.097986 34.655262
0.299000 17.903755 23.955151 35.015888
0.300000 17.964270 23.805584 35.374744
0.301000 18.022682 23.649296 35.731644
0.302000 18.078949 23.486301 36.086403
0.303000 18.133022 23.316622 36.438839
0.304000 18.184858 23.140284 36.788761
0.305000 18.234413 22.957321 37.135986
0.306000 18.281643 22.767775 37.480328
0.307000 18.326504 22.571692 37.821598
0.308000 18.368956 22.369123 38.159615
0.309000 18.408957 22.160133 38.494194
0.310000 18.446468 21.944786 38.825150
0.311000 18.481451 21.723156 39.152302
0.312000 18.513868 21.495321 39.475471
0.313000 18.543682 21.261370 39.794483
0.314000 18.570860 21.021395 40.109158
0.314999 18.595366 20.775496 40.419323
0.315999 18.617167 20.523779 40.724812
0.316999 18.636232 20.266356 41.025455
0.317999 18.652534 20.003344 41.321095
0.318999 18.666042 19.734867 41.611565
0.319999 18.676731 19.461058 41.896713
0.320999 18.684574 19.182051 42.176388
0.321999 18.689548 18.897989 42.450443
0.322999 18.691633 18.609018 42.718739
0.323999 18.690807 18.315292 42.981133
0.324999 18.687052 18.016968 43.237499
0.325999 18.680351 17.714207 43.487709
0.326999 18.670691 17.407177 43.731640
0.327999 18.658056 17.096048 43.969181
0.328999 18.642437 16.780998 44.200222
0.329999 18.623823 16.462206 44.424660
0.330999 18.602207 16.139854 44.642399
0.331999 18.577583 15.814129 44.853352
0.332999 18.549950 15.485220 45.057434
0.333999 18.519302 15.153320 45.254570
0.334999 18.485643 14.818624 45.444691
0.335999 18.448973 14.481330 45.627731
0.336999 18.409296 14.141635 45.803642
0.337999 18.366619 13.799741 45.972374
0.338999 18.320950 13.455850 46.133884
0.339999 18.272299 13.110164 46.288139
0.340999 18.220678 12.762887 46.435116
0.341999 18.166100 12.414224 46.574795
0.342999 18.108582 12.064378 46.707165
0.343999 18.048140 11.713553 46.832218
0.344999 17.984795 11.361954 46.949963
0.345999 17.918566 11.009781 47.060406
0.346999 17.849478 10.657236 47.163563
0.347999 17.777555 10.304520 47.259460
0.348999 17.702826 9.951829 47.348129
0.349999 17.625315 9.599360 47.429607
0.350999 17.545055 9.247308 47.503941
0.351999 17.462078 8.895863 47.571178
0.352999 17.376415 8.545214 47.631378
0.353999 17.288103 8.195545 47.684601
0.354999 17.197178 7.847040 47.730919
0.355999 17.103676 7.499877 47.770405
0.356999 17.007637 7.154231 47.803139
0.357999 16.909103 6.810272 47.829208
0.358999 16.808115 6.468167 47.848705
0.359999 16.704716 6.128080 47.861725
0.360999 16.598949 5.790167 47.868370
0.361999 16.490862 5.454583 47.868744
0.362999 16.380499 5.121476 47.862957
0.363999 16.267908 4.790989 47.851124
0.364999 16.153139 4.463262 47.833363
0.365999 16.036240 4.138427 47.809792
0.366999 15.917261 3.816614 47.780537
0.367999 15.796255 3.497946 47.745724
0.368999 15.673272 3.182539 47.705486
0.369999 15.548365 2.870507 47.659958
0.370999 15.421586 2.561956 47.609268
0.371999 15.292990 2.256988 47.553558
0.372999 15.162630 1.955699 47.492966
0.373999 15.030560 1.658179 47.427635
0.374999 14.896836 1.364512 47.357704
0.375999 14.761513 1.074779 47.283318
0.376999 14.624645 0.789053 47.204617
0.377999 14.486289 0.507404 47.121746
0.378999 14.346500 0.229893 47.034851
0.379999 14.205335 -0.043420 46.944080
0.380999 14.062847 -0.312484 46.849575
0.381999 13.919094 -0.577250 46.751480
0.382999 13.774131 -0.837677 46.649940
0.383999 13.628013 -1.093726 46.545101
0.384999 13.480795 -1.345365 46.437107
0.385999 13.332533 -1.592566 46.326096
0.386999 13.183282 -1.835307 46.212212
0.387999 13.033096 -2.073568 46.095592
0.388999 12.882030 -2.307336 45.976376
0.389999 12.730136 -2.536601 45.854698
0.390999 12.577469 -2.761358 45.730698
0.391998 12.424081 -2.981604 45.604504
0.392998 12.270024 -3.197342 45.476250
0.393998 12.115351 -3.408579 45.346066
0.394998 11.960112 -3.615324 45.214077
0.395998 11.804358 -3.817591 45.080410
0.396998 11.648138 -4.015397 44.945187
0.397998 11.491503 -4.208761 44.808525
0.398998 11.334500 -4.397707 44.670544
0.399998 11.177178 -4.582262 44.531357
0.400998 11.019584 -4.762454 44.391079
0.401998 10.861763 -4.938314 44.249817
0.402998 10.703762 -5.109877 44.107677
0.403998 10.545626 -5.277180 43.964767
0.404998 10.387398 -5.440261 43.821186
0.405998 10.229121 -5.599162 43.677032
0.406998 10.070838 -5.753925 43.532402
0.407998 9.912590 -5.904596 43.387390
0.408998 9.754418 -6.051220 43.242085
0.409998 9.596362 -6.193846 43.096573
0.410998 9.438460 -6.332525 42.950943
0.411998 9.280750 -6.467306 42.805271
0.412998 9.123270 -6.598243 42.659637
0.413998 8.966055 -6.725389 42.514122
0.414998 8.809140 -6.848798 42.368793
0.415998 8.652561 -6.968526 42.223724
0.416998 8.496350 -7.084629 42.078979
0.417998 8.340541 -7.197165 41.934628
0.418998 8.185163 -7.306190 41.790730
0.419998 8.030250 -7.411763 41.647346
0.420998 7.875830 -7.513943 41.504532
0.421998 7.721932 -7.612788 41.362343
0.422998 7.568585 -7.708359 41.220833
0.423998 7.415815 -7.800714 41.080051
0.424998 7.263650 -7.889912 40.940044
0.425998 7.112114 -7.976014 40.800854
0.426998 6.961233 -8.059079 40.662525
0.427998 6.811030 -8.139167 40.525101
0.428998 6.661528 -8.216336 40.388615
0.429998 6.512750 -8.290647 40.253105
0.430998 6.364716 -8.362157 40.118603
0.431998 6.217447 -8.430926 39.985142
0.432998 6.070963 -8.497012 39.852753
0.433998 5.925283 -8.560472 39.721462
0.434998 5.780426 -8.621365 39.591297
0.435998 5.636408 -8.679746 39.462280
0.436998 5.493246 -8.735672 39.334435
0.437998 5.350957 -8.789199 39.207779
0.438998 5.209555 -8.840382 39.082333
0.439998 5.069056 -8.889276 38.958115
0.440998 4.929472 -8.935933 38.835136
0.441998 4.790818 -8.980409 38.713417
0.442998 4.653106 -9.022755 38.592968
0.443998 4.516347 -9.063022 38.473797
0.444998 4.380553 -9.101262 38.355919
0.445998 4.245735 -9.137526 38.239338
0.446998 4.111903 -9.171862 38.124065
0.447998 3.979065 -9.204319 38.010105
0.448998 3.847231 -9.234945 37.897461
0.449998 3.716409 -9.263788 37.786137
0.450998 3.586607 -9.290894 37.676136
0.451998 3.457832 -9.316307 37.567459
0.452998 3.330091 -9.340074 37.460110
0.453998 3.203389 -9.362237 37.354088
0.454998 3.077733 -9.382839 37.249390
0.455998 2.953127 -9.401923 37.146011
0.456998 2.829577 -9.419531 37.043953
0.457998 2.707086 -9.435702 36.943211
0.458998 2.585658 -9.450477 36.843781
0.459998 2.465297 -9.463893 36.745659
0.460998 2.346005 -9.475989 36.648838
0.461998 2.227785 -9.486804 36.553310
0.462998 2.110639 -9.496372 36.459068
0.463998 1.994569 -9.504730 36.366108
0.464998 1.879576 -9.511912 36.274418
0.465998 1.765661 -9.517953 36.183990
0.466998 1.652825 -9.522885 36.094818
0.467998 1.541068 -9.526742 36.006889
0.468998 1.430390 -9.529554 35.920193
0.469997 1.320790 -9.531354 35.834721
0.470997 1.212269 -9.532170 35.750462
0.471997 1.104824 -9.532034 35.667404
0.472997 0.998456 -9.530973 35.585537
0.473997 0.893162 -9.529016 35.504848
0.474997 0.788940 -9.526191 35.425327
0.475997 0.685788 -9.522523 35.346962
0.476997 0.583705 -9.518039 35.269737
0.477997 0.482688 -9.512764 35.193642
0.478997 0.382733 -9.506723 35.118664
0.479997 0.283839 -9.499941 35.044788
0.480997 0.186001 -9.492440 34.972004
0.481997 0.089217 -9.484244 34.900295
0.482997 -0.006518 -9.475376 34.829647
0.483997 -0.101207 -9.465857 34.760048
0.484997 -0.194853 -9.455707 34.691486
0.485997 -0.287462 -9.444947 34.623947
0.486997 -0.379037 -9.433599 34.557415
0.487997 -0.469582 -9.421679 34.491875
0.488997 -0.559103 -9.409209 34.427315
0.489997 -0.647604 -9.396207 34.363720
0.490997 -0.735090 -9.382689 34.301079
0.491997 -0.821566 -9.368675 34.239372
0.492997 -0.907037 -9.354180 34.178589
0.493997 -0.991509 -9.339222 34.118717
0.494997 -1.074986 -9.323816 34.059738
0.495997 -1.157474 -9.307979 34.001640
0.496997 -1.238979 -9.291724 33.944412
0.497997 -1.319507 -9.275067 33.888035
0.498997 -1.399062 -9.258023 33.832497
0.499997 -1.477652 -9.240605 33.777782
0.500997 -1.555281 -9.222827 33.723881
0.501997 -1.631957 -9.204701 33.670776
0.502997 -1.707684 -9.186242 33.618458
0.503997 -1.782470 -9.167461 33.566910
0.504997 -1.856320 -9.148371 33.516117
0.505997 -1.929240 -9.128983 33.466068
0.506997 -2.001238 -9.109308 33.416748
0.507997 -2.072319 -9.089358 33.368145
0.508997 -2.142489 -9.069144 33.320244
0.509997 -2.211756 -9.048676 33.273033
0.510997 -2.280125 -9.027966 33.226501
0.511997 -2.347603 -9.007021 33.180634
0.512997 -2.414197 -8.985852 33.135418
0.513997 -2.479914 -8.964468 33.090839
0.514997 -2.544759 -8.942879 33.046890
0.515997 -2.608741 -8.921093 33.003555
0.516997 -2.671864 -8.899119 32.960819
0.517997 -2.734137 -8.876966 32.918674
0.518997 -2.795565 -8.854640 32.877110
0.519997 -2.856156 -8.832151 32.836109
0.520997 -2.915915 -8.809506 32.795662
0.521997 -2.974851 -8.786714 32.755760
0.522997 -3.032970 -8.763780 32.716389
0.523997 -3.090278 -8.740711 32.677536
0.524997 -3.146782 -8.717516 32.639191
0.525997 -3.202490 -8.694200 32.601345
0.526997 -3.257407 -8.670770 32.563984
0.527997 -3.311541 -8.647232 32.527100
0.528997 -3.364897 -8.623593 32.490681
0.529997 -3.417485 -8.599859 32.454716
0.530997 -3.469308 -8.576035 32.419197
0.531997 -3.520376 -8.552128 32.384113
0.532997 -3.570693 -8.528142 32.349453
0.533997 -3.620268 -8.504084 32.315205
0.534997 -3.669106 -8.479958 32.281361
0.535997 -3.717214 -8.455769 32.247913
0.536997 -3.764600 -8.431522 32.214848
0.537997 -3.811269 -8.407224 32.182159
0.538997 -3.857229 -8.382877 32.149837
0.539997 -3.902485 -8.358487 32.117874
0.540997 -3.947045 -8.334059 32.086258
0.541997 -3.990915 -8.309596 32.054981
0.542997 -4.034102 -8.285104 32.024033
0.543997 -4.076612 -8.260586 31.993408
0.544997 -4.118452 -8.236046 31.963097
0.545997 -4.159627 -8.211488 31.933090
0.546997 -4.200146 -8.186916 31.903381
0.547997 -4.240014 -8.162334 31.873960
0.548997 -4.279237 -8.137747 31.844822
0.549996 -4.317822 -8.113156 31.815956
0.550996 -4.355776 -8.088567 31.787355
0.551996 -4.393104 -8.063981 31.759012
0.552996 -4.429812 -8.039403 31.730921
0.553996 -4.465909 -8.014836 31.703072
0.554996 -4.501398 -7.990284 31.675459
0.555996 -4.536286 -7.965749 31.648075
0.556996 -4.570581 -7.941234 31.620914
0.557996 -4.604288 -7.916743 31.593969
0.558996 -4.637412 -7.892279 31.567232
0.559996 -4.669961 -7.867844 31.540697
0.560996 -4.701940 -7.843441 31.514359
0.561996 -4.733355 -7.819073 31.488209
0.562996 -4.764212 -7.794743 31.462242
0.563996 -4.794517 -7.770453 31.436453
0.564996 -4.824276 -7.746207 31.410835
0.565996 -4.853496 -7.722006 31.385384
0.566996 -4.882181 -7.697853 31.360092
0.567996 -4.910337 -7.673751 31.334955
0.568996 -4.937972 -7.649702 31.309965
0.569996 -4.965089 -7.625707 31.285120
0.570996 -4.991695 -7.601770 31.260412
0.571996 -5.017796 -7.577894 31.235838
0.572996 -5.043396 -7.554079 31.211391
0.573996 -5.068503 -7.530329 31.187067
0.574996 -5.093122 -7.506645 31.162861
0.575996 -5.117257 -7.483029 31.138767
0.576996 -5.140914 -7.459485 31.114782
0.577996 -5.164100 -7.436012 31.090900
0.578996 -5.186819 -7.412614 31.067120
0.579996 -5.209077 -7.389293 31.043434
0.580996 -5.230879 -7.366050 31.019838
0.581996 -5.252231 -7.342888 30.996330
0.582996 -5.273137 -7.319808 30.972904
0.583996 -5.293604 -7.296811 30.949556
0.584996 -5.313636 -7.273901 30.926283
0.585996 -5.333239 -7.251077 30.903082
0.586996 -5.352417 -7.228343 30.879948
0.587996 -5.371176 -7.205700 30.856876
0.588996 -5.389522 -7.183150 30.833866
0.589996 -5.407458 -7.160694 30.810911
0.590996 -5.424990 -7.138333 30.788010
0.591996 -5.442123 -7.116070 30.765160
0.592996 -5.458863 -7.093905 30.742355
0.593996 -5.475213 -7.071841 30.719595
0.594996 -5.491179 -7.049879 30.696877
0.595996 -5.506766 -7.028020 30.674194
0.596996 -5.521979 -7.006266 30.651548
0.597996 -5.536822 -6.984618 30.628933
0.598996 -5.551300 -6.963078 30.606348
0.599996 -5.565417 -6.941646 30.583790
0.600996 -5.579180 -6.920324 30.561255
0.601996 -5.592591 -6.899114 30.538742
0.602996 -5.605657 -6.878017 30.516249
0.603996 -5.618380 -6.857034 30.493773
0.604996 -5.630766 -6.836166 30.471310
0.605996 -5.642820 -6.815414 30.448860
0.606996 -5.654546 -6.794781 30.426420
0.607996 -5.665948 -6.774266 30.403988
0.608996 -5.677032 -6.753870 30.381563
0.609996 -5.687800 -6.733596 30.359142
0.610996 -5.698258 -6.713444 30.336723
0.611996 -5.708410 -6.693416 30.314304
0.612996 -5.718260 -6.673511 30.291885
0.613996 -5.727812 -6.653732 30.269463
0.614996 -5.737072 -6.634079 30.247034
0.615996 -5.746042 -6.614553 30.224600
0.616996 -5.754727 -6.595156 30.202158
0.617996 -5.763131 -6.575888 30.179707
0.618996 -5.771259 -6.556750 30.157246
0.619996 -5.779114 -6.537744 30.134771
0.620996 -5.786700 -6.518869 30.112284
0.621996 -5.794022 -6.500127 30.089783
0.622996 -5.801083 -6.481518 30.067265
0.623996 -5.807888 -6.463044 30.044729
0.624996 -5.814439 -6.444705 30.022177
0.625996 -5.820742 -6.426503 29.999605
0.626996 -5.826800 -6.408438 29.977013
0.627995 -5.832616 -6.390510 29.954399
0.628995 -5.838195 -6.372720 29.931765
0.629995 -5.843541 -6.355069 29.909105
0.630995 -5.848656 -6.337558 29.886423
0.631995 -5.853545 -6.320188 29.863716
0.632995 -5.858212 -6.302958 29.840984
0.633995 -5.862659 -6.285870 29.818226
0.634995 -5.866891 -6.268925 29.795441
0.635995 -5.870911 -6.252122 29.772629
0.636995 -5.874723 -6.235463 29.749788
0.637995 -5.878331 -6.218948 29.726921
0.638995 -5.881737 -6.202578 29.704023
0.639995 -5.884945 -6.186352 29.681097
0.640995 -5.887959 -6.170273 29.658142
0.641995 -5.890783 -6.154339 29.635157
0.642995 -5.893418 -6.138553 29.612141
0.643995 -5.895870 -6.122913 29.589094
0.644995 -5.898140 -6.107421 29.566015
0.645995 -5.900233 -6.092077 29.542906
0.646995 -5.902151 -6.076881 29.519764
0.647995 -5.903898 -6.061835 29.496592
0.648995 -5.905478 -6.046937 29.473387
0.649995 -5.906892 -6.032189 29.450150
0.650995 -5.908145 -6.017591 29.426880
0.651995 -5.909240 -6.003144 29.403580
0.652995 -5.910179 -5.988847 29.380247
0.653995 -5.910965 -5.974700 29.356882
0.654995 -5.911603 -5.960705 29.333485
0.655995 -5.912094 -5.946862 29.310055
0.656995 -5.912442 -5.933170 29.286592
0.657995 -5.912649 -5.919630 29.263100
0.658995 -5.912719 -5.906242 29.239574
0.659995 -5.912654 -5.893006 29.216017
0.660995 -5.912457 -5.879923 29.192429
0.661995 -5.912132 -5.866993 29.168808
0.662995 -5.911681 -5.854216 29.145157
0.663995 -5.911106 -5.841592 29.121475
0.664995 -5.910411 -5.829122 29.097763
0.665995 -5.909598 -5.816804 29.074020
0.666995 -5.908670 -5.804641 29.050247
0.667995 -5.907629 -5.792631 29.026443
0.668995 -5.906479 -5.780774 29.002611
0.669995 -5.905222 -5.769072 28.978750
0.670995 -5.903861 -5.757523 28.954861
0.671995 -5.902398 -5.746128 28.930943
0.672995 -5.900835 -5.734887 28.906996
